tanggal_nabung,nama_goal,target_nominal,nominal_nabung,total_terkumpul,sisa_target,estimasi_sisa_nabung,user_segment,frekuensi_bulanan,frekuensi_mingguan,frekuensi_harian,frekuensi_nabung
2024-03-24,donasi kitabisa,12.75130259456002,12.03598988815548,12.438029247576239,11.438083377265766,1,0,1,1,1,1
2019-10-15,jajan nasi goreng,11.669937760751914,9.800734744961298,11.55201155367743,9.473934648898874,1,0,1,1,1,1
2023-07-23,saham arto,13.684263411604524,12.067804337128216,12.207456687302335,13.425020265530812,4,0,2,2,2,2
2023-11-15,beli ayam bakar,11.813037464800539,11.714265027599945,11.762103167633544,8.81060879571578,1,0,1,1,1,1
2023-08-30,bli cuanki,12.025755079404917,11.898153851576955,11.682018239323398,10.79094661774158,1,0,1,1,1,1
2023-11-07,karaoke,11.350418300109132,10.493965038374695,11.270420688927391,8.785080636539838,1,0,1,1,1,1
2023-10-26,obat pusing,13.07527386630434,12.780129373636743,11.743425888017999,12.768766548348346,1,0,1,1,1,1
2023-12-02,dokter gigi,12.591338447675579,11.932963864927853,11.519086447083701,12.172433128485936,2,0,1,1,1,1
2024-02-04,deposit kos,13.860484879629492,13.791050843251087,12.182512266721155,13.65376662219891,1,1,1,1,1,1
2022-10-04,pesen nasi ayam,11.744045122410057,10.502461406828811,11.569768829187256,9.911108439667489,1,0,1,1,1,1
2024-03-22,boba,11.775297421715827,11.68278637603885,11.030136449898094,11.131606478690143,1,0,1,1,1,1
2023-06-21,laundry sepatu,11.678448377988165,11.060683165303136,11.22773362265336,10.664643787460292,1,0,1,1,1,1
2023-09-17,ongkir grabexpress,12.400820837540556,6.9440872082295275,11.768265114500755,11.64318149946083,110,0,1,1,1,1
2023-09-09,jual barang bekas,15.80816810589186,15.684413304808801,15.434888108125064,14.641901089668778,1,1,1,1,1,1
2024-03-07,tiket busway,11.571203807011969,11.399431966082213,11.160399046843542,10.48321404355681,1,0,1,1,1,1
2023-08-13,patungan bli kado,12.611541086966115,11.125246246025945,12.439158606874102,10.768569197003542,1,0,1,1,1,1
2023-03-01,ongkir anteraja,11.884495917930655,11.465991077781014,10.749076811237298,11.496948510447087,2,0,1,1,1,1
2023-09-21,ethereum,15.251785089201286,14.527888143308791,14.653266611184002,14.454110207479225,1,1,1,1,1,1
2023-05-06,ojol ke stasiun mrt,11.211833885608513,10.023401649201466,10.651477968978583,10.36555351166757,2,0,1,1,1,2
2024-02-05,cuci motor,11.338583982516495,9.919606934416011,5.652489180268651,11.335197342186406,5,0,1,1,1,1
2023-06-11,solana,15.16306435064296,13.9893142740676,14.811044170042928,13.948146299613182,1,1,1,1,1,1
2023-01-28,transferan ortu,15.08527138372705,14.631805027479748,12.40289686185829,15.014419361856262,2,1,1,1,1,1
2023-11-06,belanja di hypermart,13.559328444560693,13.32180586438168,12.741310842679217,12.977178055054345,1,0,1,1,1,1
2023-09-10,jajan seblak ceker,11.326607934898927,10.267192726396061,11.32176495950907,5.996452088619021,1,0,2,2,2,2
2023-03-26,sedekah,12.128116509451258,11.354257932840383,11.320638417208192,11.537569295882989,2,0,1,1,1,1
2020-02-10,grabfood paket berdua,11.48247656671073,11.359028086392833,10.492301467414055,11.018055207994365,1,0,1,1,1,1
2022-10-17,jajan bomboloni spesial isi,11.050905878263567,10.970196292191229,10.448279725865392,10.258255679654631,1,0,1,1,1,1
2023-08-10,konser musik,12.421188057397055,11.69397120826013,12.253843242498517,10.551009555069799,1,0,1,1,1,1
2023-09-02,langganan disney+,12.653961664405365,12.094749946885907,9.520248603186129,12.609432205192824,2,0,1,1,1,1
2023-07-12,belanja di tokopedia,12.404927602627597,10.968525822090808,9.44959346502346,12.351466524820648,4,0,1,1,1,1
2021-08-04,gofood mie setan,11.6172944892629,9.992276515350188,11.198967861106185,10.543945728315652,2,0,1,1,1,1
2023-03-17,checkout indomaret,11.944714374881176,11.891135847745172,9.729312720877942,11.829187705617622,1,0,1,1,1,1
2024-04-23,cashback tokopedia,15.81211395713086,14.58513162398225,14.888471307752457,15.306159979441176,3,1,1,1,1,1
2023-09-10,kado,12.269052139516223,10.40049818726839,10.118558608759452,12.14527644649521,6,0,1,1,1,1
2023-02-21,jajan nasi iso /,10.757924157061597,10.349582636730188,10.397695870478682,9.562264046489428,1,0,1,1,1,1
2020-01-13,jajan ice brown sugar,11.06665398721974,10.276808185095502,10.657071101899904,9.976273222261776,1,0,1,1,1,1
2023-02-04,matras yoga,12.80216086806413,11.772555224854848,10.301122081529105,12.716606226655864,3,0,1,1,1,1
2023-06-01,klinik,12.881567435377423,12.750818420798868,12.82761372165372,9.935131557870589,1,0,2,2,2,2
2023-06-21,langganan netflix,11.472113887062386,9.317309592973425,7.436617265234227,11.454289489485271,9,0,1,1,1,1
2020-05-22,gofood baso aci,11.170449240431308,10.148705658168648,11.022212877834795,9.18840146445743,1,0,1,1,1,1
2021-05-19,grabfood makaroni kering,10.275085591132715,10.08726638032806,7.679251425953058,10.197611332567385,2,0,1,1,1,1
2023-08-06,cuci cetak foto,10.239995502805316,8.426611813185,10.115853230678459,8.0925452638913,1,0,1,1,1,1
2023-02-16,pulsa indosat,13.019224835777257,13.018978686296753,12.856192276119602,11.125025188041535,1,0,1,1,1,1
2023-06-25,shopeefood mie tarik,9.680406499268875,9.605755144230846,9.428993858017527,8.17695386822578,1,0,1,1,1,1
2023-10-22,pesen konnijiwa,11.277215789596893,10.32790525356098,10.886389655708784,10.148705658168648,1,0,1,1,1,1
2023-04-04,pesen extra ice,10.165890277802454,8.276903481267057,9.248502833070532,9.65585917954152,4,0,1,1,1,1
2024-01-17,tol jakarta,11.91170829631447,10.625100705406744,11.458500957658673,10.902261089546185,2,0,1,1,1,1
2023-10-03,saham bbca,15.249404136262438,15.232292901154882,14.817271947195563,14.202083664031198,1,1,1,1,1,1
2023-05-08,jajan bakso,11.580593459194764,11.486478814955245,9.31721973360328,11.470790108367444,1,0,1,1,1,1
2022-03-14,grabfood rocket 1,11.790564777297387,10.864369167738158,11.577813924872087,10.138480620207487,1,0,1,1,1,1
2023-08-12,honor asisten,15.195283953729499,14.94097248077169,14.682908900444177,14.281313501671598,1,1,1,1,1,1
2022-02-05,gofood large fries,11.863589378812122,10.277496392686066,11.06887024483809,11.262654777516593,3,0,1,1,1,1
2024-02-11,ongkir sicepat,9.105090961257085,8.613775289262481,8.46863300080086,8.352082671352637,1,0,1,1,1,1
2024-03-24,nyicil kaos oversize,12.380030154325457,11.93478871888803,11.725210272949562,11.64703668945976,1,0,1,1,1,1
2023-03-11,shopeefood warteg,12.025755079404917,11.837563669114417,11.257891269783773,11.402139145111631,1,0,2,2,2,2
2024-02-02,uang air kos,14.173185701536545,13.060466696864147,11.286200508072321,14.115828460995626,3,1,1,1,1,1
2024-05-15,cashback shopeepay,15.573196219302087,15.303225935093169,14.575073558932317,15.113427154466539,1,1,1,1,1,1
2023-11-13,beli nasi ikan asam,10.985309671896763,10.86708162952615,10.106795676016226,10.44851168388203,1,0,1,1,1,1
2024-05-13,checkout tokopedia,12.894209796826232,11.89077268604172,12.571021268001047,11.607453520813515,1,0,2,2,2,2
2023-04-21,tiket krl,10.434145214930487,9.64911129879082,5.8522024797744745,10.423887198736391,3,0,1,1,1,1
2023-05-12,topup genshin,12.631343648903034,12.546981454564962,12.304446309888434,11.354246213289242,1,0,1,1,1,1
2023-11-30,google one,13.639967177343745,12.422537946890966,10.63672045663536,13.589069074444971,4,0,1,1,1,1
2023-12-09,pempek,12.345838935721968,11.780927652592665,12.012445419827234,11.085352775198356,1,0,1,1,1,1
2024-06-03,denda kos,14.82456313448402,14.451631198341499,14.110099224888879,14.15228846215011,1,1,1,1,1,1
2023-12-19,bonus project,15.682841368575012,15.594876206781935,15.636746463582353,12.582833019909762,1,1,1,1,1,1
2023-06-19,nabung emas,15.139929781323488,14.894764680548684,12.573873961188111,15.059979511728722,2,1,1,1,1,1
2024-04-14,beli kasur,13.864301674514206,13.650622942991793,13.714243873355567,11.893482937372209,1,1,1,1,1,1
2023-12-16,beli reksadana pasar uang,13.849912950864715,12.318248881307962,13.121378892958507,13.190944964325377,3,1,1,1,1,1
2021-09-13,grabfood combo kenyang,11.782960235741939,10.287218168498287,10.721614035623052,11.358339690503023,3,0,1,1,1,1
2024-04-19,bayar wifi first media,13.089842251812337,12.415348483056167,12.929540473975889,11.180078648564056,1,0,1,1,1,1
2023-07-29,coffee brown,11.898194668458823,11.83899376787605,11.028173613375584,11.355300423198056,1,0,1,1,1,1
2021-07-31,pesen jawi vegan,11.350418300109132,10.621229779951454,10.978370514505,10.181460140129015,1,0,1,1,1,1
2020-03-26,grabfood donat kentang,11.264476926102367,10.423144068936873,11.185670617398625,8.684739462628038,1,0,1,1,1,1
2023-01-24,gofood merapi roll,10.518700218288165,9.436838291102966,9.336796795928741,10.152454783859795,3,0,1,1,1,1
2024-03-12,shopeefood ayam blenger,10.736418414365376,9.748177867988971,10.604826092122362,8.643473357326567,1,0,1,1,1,1
2023-09-01,member gym,11.184435286790631,10.4521868287302,10.529960599828081,10.451088594464734,1,0,1,1,1,1
2023-08-08,tol jakarta,12.400820837540556,12.288555450666076,10.690921662285279,12.201296256724833,1,0,1,1,1,2
2024-03-17,nongkrong di breadtalk,11.326607934898927,9.884049858643653,10.539482201591765,10.719383198355127,3,0,1,1,1,1
2023-09-26,grabfood warteg,10.165890277802454,9.690789259083457,8.463370384718731,9.964770780953026,2,0,1,1,1,1
2023-11-03,cashback tokopedia,15.918546670582947,15.152911899625309,15.652161968232724,14.465496029839565,1,1,1,1,1,1
2022-01-05,jajan otak-otak asin,11.552155793461898,11.479885610892028,9.889388628156626,11.341923598058965,1,0,1,1,1,1
2024-02-16,biaya admin bank,12.685410698175234,11.789124357355526,4.127134385045092,12.685221826435612,3,0,2,2,2,2
2023-11-14,grabfood nasi ayam goreng,10.714439990727769,10.126191007021934,8.75273950944749,10.562922818610538,2,0,1,1,1,1
2023-02-13,goride ke stasiun krl,10.404293143019792,10.393753262336757,7.51425465281641,10.347147206442262,1,0,1,1,1,1
2023-12-15,bli nasi goreng,10.491301994830229,10.153428816235715,10.323512811975622,8.62371303479391,1,0,1,1,1,1
2022-05-13,grabfood nasi rendang daging,11.472113887062386,10.627576074335622,11.455582328187695,7.362010551259734,1,0,1,1,1,1
2023-01-15,byr wifi biznet,13.345508528717259,11.486591756518374,12.932763397031676,12.261303925862839,3,0,1,1,1,1
2023-03-05,usdt,15.24701750085431,14.286867645871473,15.19355851073019,12.29157121213232,1,1,1,1,1,1
2019-08-06,grabfood paket hemat,10.434145214930487,9.32500744695431,9.747126097411705,9.73489137036065,2,0,1,1,1,1
2023-01-23,bensin vivo revvo 90,11.571203807011969,10.072132678513839,7.618251097876695,11.551828820078464,5,0,1,1,1,1
2023-09-17,grabfood nasi ayam bakar,11.472113887062386,11.357370466215228,10.883616560433461,10.66209470456786,1,0,1,1,1,1
2023-02-12,main bowling,11.652696102959753,11.536143820646004,10.862876087313007,11.04771035245629,1,0,1,1,1,1
2024-02-23,uang kos,14.554109479211109,13.616048132250146,13.959877533055462,13.751178948752287,2,1,1,1,1,1
2023-06-13,refund barang,16.081431770321164,15.321517425447508,15.560906840528972,15.179516108794683,1,1,1,1,1,1
2021-09-30,jajan green thai,11.898194668458823,11.657207610598881,11.834610333972256,9.111293218374948,1,0,1,1,1,1
2021-08-16,aqua 600ml,9.61587214452889,7.3537223303996315,8.239329427901795,9.32500744695431,8,0,1,1,1,1
2024-08-02,biaya rumah sakit,12.498745990829315,11.94388286583933,12.34055546040897,10.576763603453662,1,0,1,1,1,1
2022-03-19,gofood jumbo signature pizza,11.695255355062795,11.38645480091628,10.753467527122861,11.201087302640689,1,0,1,1,1,1
2023-05-30,checkout tokopedia,12.952762962683588,12.338306321484541,11.677693862516595,12.625078989205004,2,0,1,1,1,1
2023-01-03,gofood nasi padang,11.957617696467539,11.957611286231675,11.43513688151539,11.058574688132216,1,0,1,1,1,1
2020-10-14,pesen gurameh asam,11.870606902224587,8.265392930852224,10.730968928388284,11.485050544204174,26,0,1,1,1,1
2023-05-14,saham bmri,15.090873637706453,13.849157110463763,14.882287778996684,13.420989840923115,1,1,1,1,1,1
2023-02-23,topup genshin,12.706850963741102,11.97954211487164,11.317688866909027,12.420127015095867,2,0,1,1,1,1
2023-03-24,byr bpjs,12.520887034998584,10.07907817399079,9.688560155993258,12.460210860946606,11,0,1,1,1,1
2023-03-31,ojol ke puskesmas,10.62135173563291,10.560878013383954,7.622663951323595,10.570239421736542,2,0,1,1,1,1
2024-01-24,photobox,12.498745990829315,11.704132429352155,11.212941365260349,12.175195825084113,2,0,1,1,1,1
2023-04-24,beli seblak ceker,12.170450649220749,9.806315640783854,12.161368123745694,7.465082736399547,1,0,1,1,1,1
2021-08-12,matcha mcflurry,11.440365524765756,10.948136318260808,10.96474405466047,10.468858178153916,1,0,1,1,1,1
2023-01-13,pajak motor,13.114333221834064,12.443990517092738,11.863124485306622,12.777241439744172,2,0,1,1,1,1
2024-03-22,cashback ovo,15.382458627458536,14.044289401152957,15.28200469134549,13.03459826187971,1,1,1,1,1,1
2023-04-16,gofood panas 1 krispy,9.741027444837728,9.719805070102831,8.16763571524637,9.508739807769159,1,0,1,1,1,1
2019-10-29,jajan rendang bungkus,9.798182590890704,9.51125944745996,8.753529336516431,9.364691031806107,1,0,1,1,1,1
2023-10-15,cairin adsense,15.117879956033262,13.892350295447116,14.932693342617423,13.340325528418099,1,1,1,1,1,1
2023-07-09,uang sampah kos,13.925262317980339,13.514366275223248,13.549246800346387,12.765016779385057,1,1,1,1,1,1
2023-09-04,tolak angin,12.479913113434042,12.19381279979944,11.663644549317219,11.896383517815304,1,0,2,2,2,2
2023-04-15,parkir bandara,11.373674891823535,11.29266525283555,9.886341393701157,11.117539392303728,1,0,1,1,1,1
2024-02-22,iuran rt,13.705696808027874,13.445165458911012,13.374043072300594,12.440788973197,1,0,1,1,1,1
2022-06-12,pesen paket dada,11.429554725537322,9.16502914926618,11.116960091162346,10.114518035966535,3,0,1,1,1,1
2023-06-21,cardano,14.807650972904149,12.875198613060611,14.32955320156854,13.840169023630182,3,1,1,1,1,1
2023-05-20,karaoke,12.688501881189456,12.458604110698932,12.371849761369434,11.384410042734801,1,0,1,1,1,1
2023-05-27,saham unvr,14.69513772040451,13.932486156620008,13.388370230353036,14.379476868636955,2,1,1,1,1,1
2023-03-05,beli kopi susu,12.013706813470414,11.386137001898781,11.355382370739967,11.284492951722408,1,0,1,1,1,1
2023-02-17,cek darah,12.310437165348775,12.12724045488517,11.427541853360504,11.776719476093456,1,0,1,1,1,1
2023-02-23,jilid skripsi,13.085701467719382,12.745911291558947,12.20017529026409,12.553830954168355,1,0,1,1,1,1
2024-04-23,termometer,13.07107218827772,11.683655094228184,12.653907350004847,11.99546271915325,2,0,1,1,1,1
2022-04-18,jajan dimsum ayam mix,9.852246888342531,8.427924723658055,9.638544967053836,8.204398418149381,1,0,1,1,1,1
2023-06-05,photobox,11.06665398721974,9.899429329075273,10.217495050155458,10.508459042192348,2,0,1,1,1,1
2022-08-29,pesen 1 pcs,11.002116507732017,8.082402253926244,9.817984128922188,10.636840537810377,13,0,1,1,1,1
2023-09-27,tanamduit,15.205548154428971,14.537081916740778,12.100878782651668,15.159672691583436,2,1,1,1,1,1
2021-08-31,beli chicken double,10.87806606028079,10.309219291761723,8.017966703493599,10.819118066514404,2,0,1,1,1,1
2023-12-15,isi e-money,11.51293546492023,10.060534035475412,10.346473211391473,11.139758123161226,3,0,1,1,1,1
2022-01-01,ekstra sambal,11.034905792929415,10.835710686940999,9.883029710633732,10.655068721933102,1,0,1,1,1,1
2023-08-18,uang kos,14.81651038527726,13.990305527597153,14.558333700734893,13.336088312480097,1,1,1,1,1,1
2023-05-04,paket ayam geprek,11.0186455364637,9.445649620189263,7.972121128921655,10.969972576618833,5,0,1,1,1,1
2023-03-20,nasi telur,11.141876276228,10.763483027355077,9.893891658862682,10.803506615935385,2,0,1,1,1,1
2023-08-24,perbaikan kamar mandi,14.645371997949846,12.625177639342374,13.676471454278271,14.168142941756402,5,1,1,1,1,1
2023-10-31,laundry sepatu,13.643536480872214,12.308570567874524,13.355821549645663,12.257345439707596,1,0,1,1,1,3
2023-04-03,cuci mobil,11.669937760751914,10.302666276001585,6.776506992372183,11.66242247611614,4,0,1,1,1,1
2022-02-28,grabfood ayam geprek dada/paha,11.156264806643742,11.11946797598634,10.265174913298397,10.62830295942287,1,0,1,1,1,1
2023-03-04,uang kembalian,15.20255488778732,14.877865764250563,14.484281026032157,14.533918969908084,1,1,1,1,1,1
2023-10-10,geprek keju,11.06665398721974,9.812687188209631,10.084808608996498,10.59728452193757,3,0,1,1,1,1
2023-01-19,laundry kiloan,14.780972714652117,14.547754886351312,14.576006058477288,13.095333335152457,1,1,1,1,1,1
2023-07-06,google one,12.06105265381003,8.969032850034301,11.356505545698926,11.379188336897906,12,0,1,1,1,1
2023-09-14,laundry sepatu,14.780972714652117,14.404081914915043,14.289594600987156,13.83478363330786,1,1,2,2,2,2
2024-01-21,gaji bulanan,14.31568020796969,13.533110511022047,14.24248141739259,11.664736266559162,1,1,1,1,1,1
2023-07-31,perbaikan kamar mandi,14.544507873810469,13.732276764186981,14.054199058060581,13.596631650117343,1,1,1,1,1,1
2024-06-01,checkout alfamart,13.818507063952548,13.542014059471144,13.530703016752712,12.43258252440046,1,1,1,1,1,1
2023-11-08,tol jakarta,12.278397958261774,11.98553195383594,10.432054857778276,12.106650021205724,2,0,1,1,1,2
2023-05-18,uang saku,14.720538502090381,14.699731714241787,14.199282051987183,13.81969379601048,1,1,1,1,1,1
2023-01-08,iuran keamanan,11.91170829631447,11.808322698876836,11.140701690641865,11.290806388702206,1,0,1,1,1,1
2023-01-05,gofood mie angel,11.661354090741,10.977619289460709,11.12461241567963,10.78274078630772,1,0,1,1,1,1
2023-11-29,dogecoin,14.099185362030282,13.536434018140293,13.48952692314401,13.314940498990886,1,1,1,1,1,1
2023-11-28,nyicil kabel charger,11.970356641102999,10.597184581901509,11.507812415583405,10.976987140389163,2,0,1,1,1,1
2024-11-02,main biliar,11.0186455364637,10.92482275012959,9.488350824731233,10.774718155003685,1,0,2,2,2,2
2023-09-27,beli paket keluarga,9.61587214452889,9.500095294588894,8.433594167539924,9.249849505070895,1,0,1,1,1,1
2023-12-06,karaoke,12.328294703023394,11.677396986918012,12.057839422966953,10.88848311441727,1,0,1,1,1,1
2023-12-03,obat flu,10.736418414365376,10.10659164851261,10.48885462591948,9.219201000408379,1,0,1,1,1,1
2022-02-13,grabfood red velvet,11.635151947212842,9.387146748082028,11.376246266054975,10.157237900443238,3,0,1,1,1,1
2023-05-11,tol cipularang,10.668978650219241,7.492203042618741,6.013715156042802,10.659445199506749,24,0,1,1,1,1
2024-05-13,refund barang,15.571297539504748,13.371774885168778,15.30530420372565,14.116963870112794,3,1,1,1,1,1
2022-09-01,jajan pulau jawa,10.668978650219241,9.309280319831087,9.969181655731491,9.982483558762626,2,0,1,1,1,1
2023-11-09,cek darah,11.127277689932466,10.01480528866808,10.920799398469011,9.448333126140598,1,0,1,1,1,1
2019-11-19,ayam goreng,11.51293546492023,7.861341795599989,11.18507396280923,10.238351353460745,11,0,1,1,1,1
2023-03-19,main bowling,12.721888795877375,11.171828550994814,12.019019914360317,12.038375626956562,3,0,1,1,1,2
2023-02-20,grabfood ketoprak spesial,10.985309671896763,9.782618510055139,10.744946973787279,9.44200749423127,1,0,1,1,1,1
2024-09-05,member gym,12.392556361841777,11.622362659668603,11.970742640101664,11.325872733800372,1,0,1,1,1,1
2024-05-11,uang lembur,15.082740093536,14.767929919733382,14.734810358048335,13.858060339001389,1,1,1,1,1,1
2021-04-12,nasi + ayam,11.635151947212842,11.559570472793272,11.480040637634453,9.695047867587114,1,0,1,1,1,1
2022-03-29,seblak randa,11.626263078808801,10.861610968012217,10.108263446492153,11.378902522983681,2,0,1,1,1,1
2024-01-03,shopeefood ayam keprabon,12.301387370778713,12.052478477488169,11.775297421715827,11.407576060361786,1,0,1,1,1,1
2023-07-04,bli seblak seafood,12.122696471358964,10.498222246109226,12.121799334795394,5.111987788356544,1,0,1,1,1,1
2024-02-05,tagihan kartu kredit,13.437175577097312,13.306488307143379,12.765331226817755,12.72226484344287,1,0,1,1,1,1
2022-01-16,brownies pink marble,11.251573687764477,11.03080067031408,10.889528202598388,10.060063859578225,1,0,1,1,1,1
2023-08-21,amartha,14.530419719542403,14.358978380754174,11.350441828967277,14.487944186462025,2,1,1,1,1,1
2023-08-27,uang sampah kos,12.921472880009725,11.543745607310115,10.506573254727416,12.82785002479953,4,0,1,1,1,1
2023-04-10,transferan ortu,13.722299273936335,12.99283538902383,13.625303592896325,11.341116457192811,1,0,1,1,1,1
2024-05-10,tiket busway,10.714439990727769,9.719805070102831,10.348942308860451,9.530828396153142,1,0,1,1,1,1
2019-10-27,grabfood medium +,9.798182590890704,8.787220328629298,7.519149957669823,9.690232448972248,3,0,1,1,1,1
2023-04-21,ongkir j&t,12.019749091416921,10.524413441579078,11.599570941693186,10.949946527983677,2,0,1,1,1,1
2023-08-19,nyicil piring,13.537119853422677,12.892577816701575,13.353379855737042,11.752430435291636,1,0,1,1,1,1
2023-12-24,laundry sepatu,13.820499094499693,12.939274326161843,12.370391454273058,13.553215491102574,2,1,1,1,1,1
2024-02-28,voucher game,13.012550743537489,12.80278050905021,11.709683972339725,12.695440693327562,1,0,1,1,1,1
2023-01-09,dogecoin,14.053740534718278,12.381503851619375,12.652442944697665,13.771010976068297,5,1,1,1,1,1
2023-11-21,bakso jumbo isi,11.904974309480183,11.882417912619575,10.803181313502913,11.501105888164886,1,0,1,1,1,1
2023-03-06,google one,13.077368103521614,11.540161182589472,12.458456501769101,12.304033853706056,3,0,1,1,1,1
2024-05-11,beli mentega,13.291263603053904,11.731056474460894,11.228903353349935,13.155269967603292,5,0,1,1,1,1
2024-01-22,makan hokben,12.04355959836804,11.065590938985435,11.768303846417796,10.619056476530803,1,0,1,1,1,1
2023-02-18,untung trading,15.521167509791944,15.395451686233669,15.247589618986149,14.09132701156926,1,1,1,1,1,1
2023-01-28,patungan,12.628070334272698,11.05049310122081,11.400864775416718,12.281194032576943,4,0,1,1,1,1
2022-06-19,breast geprek,11.502885230075814,10.388964598613677,10.312679042385106,11.140266308587242,3,0,1,1,1,1
2023-12-04,konser musik,12.95749109270188,12.594788260780222,12.367306749993643,12.149555202695002,1,0,1,1,1,1
2023-05-06,tilang,13.116347317149176,8.834919385216395,9.749170192151771,13.081253841548026,70,0,1,1,1,1
2024-01-22,servis motor,10.373522431293592,9.714685039642484,8.57715877258367,10.192156637730536,2,0,2,2,2,2
2019-09-04,gofood dada,9.798182590890704,9.744315955640873,9.356170820187723,8.769040810858803,1,0,1,1,1,1
2024-04-27,nonton bioskop,13.049794835104816,11.777418231799277,12.403972232287447,12.30697624387104,2,0,1,1,1,1
2023-02-06,nabung crypto,14.808021686394692,14.547378326635819,13.32331203423164,14.551104492407838,2,1,2,2,2,2
2023-06-07,byr bpjs,13.463113593266897,11.227879913839578,10.43901554494246,13.413292671919214,9,0,2,2,2,3
2022-10-17,lele goreng (tanpa,11.782960235741939,11.24916823077072,9.679718805828,11.65279174972762,2,0,1,1,1,1
2023-01-06,admin bca,13.116347317149176,12.570111409869192,13.01740278176783,10.754108456920264,1,0,1,1,1,1
2024-01-02,minyak telon,13.083624628087817,12.813678277464259,12.53625370556298,12.21976842865916,1,0,1,1,1,1
2023-12-21,byr bpjs,13.404531777462488,12.617480063093968,11.844650738282002,13.168607445878397,2,0,1,1,1,1
2024-03-03,bensin shell super,11.451060699493427,9.691036630760662,11.361893251003275,8.98969370086056,1,0,1,1,1,1
2024-01-23,cicilan motor,13.788140388916844,13.44437585955904,11.244549164376261,13.7062981889907,2,0,1,1,1,1
2023-12-08,shopeefood kopi kenangan,11.736077016252437,10.482345586693945,11.303869712973636,10.688917607960567,2,0,2,2,2,2
2021-01-03,jajan sirloin steak,11.48247656671073,10.54951691976812,10.503888762894483,11.011142169188467,2,0,1,1,1,1
2022-06-24,jajan el green,10.757924157061597,10.331007651425123,9.007979359844501,10.567051430554399,2,0,1,1,1,1
2024-02-03,sabun mandi,13.39239204133378,12.773906005118084,12.554268745447766,12.825842356285344,2,0,1,1,1,1
2023-05-21,voucher game,11.127277689932466,10.776787272605189,9.860110212566559,10.796530128090472,2,0,1,1,1,1
2023-06-29,saham icbp,15.131114446773674,15.045625265614637,14.1917610445939,14.635374086395428,1,1,1,1,1,1
2024-01-24,paket data indihome,13.81049902116535,12.42030460631364,12.857097507347978,13.323671869431003,3,0,1,1,1,1
2023-02-25,topup pubg,11.552155793461898,10.41834503741549,11.528621633076552,7.791522819150732,1,0,1,1,1,1
2023-10-31,cuci cetak foto,11.277215789596893,11.07601612832089,9.658290091690503,11.05644597094435,1,0,1,1,1,1
2023-11-08,jajan martabak klasik keju,11.451060699493427,11.228836928028578,11.093964698756729,10.248105097311578,1,0,1,1,1,1
2024-03-11,pembersih kaca,13.918068048816036,13.75158518214802,13.742539785108098,12.09163774859664,1,1,2,2,2,2
2023-02-04,uang beasiswa,15.5838309660779,15.325439688788222,14.78066078493775,14.989792931385994,1,1,1,1,1,1
2023-07-06,pulsa telkomsel,13.347107247525049,13.315906733620322,13.055197407544473,11.973396301181747,1,0,1,1,1,1
2023-08-03,patungan listrik kos,14.712414983868499,13.809491479601988,14.610297390346009,12.380164598504017,1,1,1,1,1,1
2022-10-23,gofood kwetiauw kuah ayam,11.87757552297847,9.693630345547652,11.354082125150102,10.980007594729422,4,0,1,1,1,1
2024-08-05,antangin,11.314486721293981,10.379224713629624,9.658864969544794,11.102578459770458,3,0,1,1,1,1
2023-09-04,tilang,12.371591321286905,11.47765055687909,12.144505704870763,10.777788942138022,1,0,2,2,2,2
2022-07-29,beli mie ayam,10.275085591132715,7.975908360165538,9.446281681520253,9.701432566051784,6,0,1,1,1,1
2023-01-31,grabfood sushi tei,10.239995502805316,10.238458663031073,9.865526046249009,9.076466063419854,1,0,1,1,1,1
2024-03-31,grab dari tempat les,9.798182590890704,9.512812529900598,3.5553480614894135,9.796292020932572,2,0,1,1,1,1
2021-08-09,grabfood taro milk,11.918397239722838,9.37339415841248,11.125334655538866,11.316095163523599,7,0,1,1,1,1
2024-03-05,klinik,13.060490101343552,12.946203597809896,12.648939505792338,11.973945108800608,1,0,1,1,1,1
2023-06-01,jual barang bekas,15.749348270377558,14.069504504239394,14.16788074973826,15.51908832928061,5,1,1,1,1,1
2022-10-10,bubur ayam,11.767575435251748,11.146113601343142,10.561655014200047,11.411745089230031,2,0,1,1,1,1
2022-06-28,pesen chicken steak,9.952325334619427,9.630497028827337,8.74814616962193,9.595806833577658,1,0,1,1,1,1
2023-11-23,photobox,12.367345048436391,10.903475843431849,11.238343871950976,11.97674123886641,3,0,1,1,1,1
2023-09-14,main bowling,12.180759965737863,11.854946563855178,12.170927217112203,7.554334823725748,1,0,1,1,1,1
2021-11-07,beli nasi goreng,9.852246888342531,7.403061091090091,8.920656296853728,9.351579483668907,8,0,1,1,1,1
2024-02-16,langganan chatgpt,19.505870015666712,19.332821127031842,17.390365124478624,19.377385983815415,2,3,1,1,1,1
2023-01-27,odol,14.173185701536545,13.458438392286288,13.982754855305092,12.42101868889919,1,1,1,1,1,1
2022-01-30,gofood corndog mozarella,11.863589378812122,9.960670966063581,10.359804190801727,11.612200501604152,6,0,1,1,1,1
2024-03-28,sewa lapangan basket,12.264346270624157,10.459095319074011,11.881138587375505,11.119690265719694,2,0,2,2,2,2
2023-07-17,jajan cuanki,17.553180200057167,17.077718287291866,16.328924810427914,17.205073454047174,2,2,1,1,1,1
