tanggal,deskripsi_transaksi,kategori,nominal
2021-07-19,nasgor suwir,Konsumsi,37000.0
2024-03-09,ready !!! khadijaa mukena,Belanja,150000.0
2021-01-30,pesen ayam spicy,Konsumsi,18000.0
2024-06-16,kaos custom lokal desain,Belanja,99000.0
2024-03-15,voucher game,Hiburan,291000.0
2022-01-06,makaroni kering keju,Konsumsi,45000.0
2023-08-26,nyicil lego ori original perkilo/pergram,Belanja,15500.0
2022-01-15,jajan nasi rendang,Konsumsi,132000.0
2023-07-22,order novel bumi by tere,Belanja,30000.0
2023-01-12,pesen nasi goreng,Konsumsi,41000.0
2023-12-24,order watsons daily protection sunscreen,Belanja,38000.0
2023-10-03,isi e-money,Transportasi,192000.0
2023-12-23,beli [best seller shampoo,Belanja,68900.0
2022-11-28,jajan lemon tea,Konsumsi,141000.0
2024-01-02,dispenser air galon kapasitas,Belanja,37500.0
2023-01-04,iuran rt,Tagihan,493000.0
2023-09-23,paket data indihome,Tagihan,839000.0
2024-11-09,beli kz zs10 hifi hybrid,Belanja,389000.0
2024-02-15,beli jaket pria fleece cotton,Belanja,161000.0
2022-06-25,gofood paket dada,Konsumsi,87000.0
2024-03-04,nyicil knorr tom yam import,Belanja,28000.0
2024-01-23,order [ original ] amara,Belanja,79220.0
2019-08-30,grabfood ca kangkung,Konsumsi,78000.0
2024-12-30,nyicil kebaya kutubaru tille,Belanja,139500.0
2023-01-07,pajak motor,Lain-lain,382000.0
2023-12-11,nyicil kunci l /,Belanja,26900.0
2020-05-27,grabfood tenderloin,Konsumsi,116000.0
2024-04-14,beli lemari pakaian 1,Belanja,865000.0
2024-04-19,kue cubit,Konsumsi,75000.0
2023-03-13,checkout dlc speaker murottal,Belanja,97000.0
2023-04-12,pesen 1/4 ayam bagian,Konsumsi,80000.0
2024-08-29,lakban ajaib waterproof perekat,Belanja,13888.0
2024-12-08,order rexus keyboard gaming heroic,Belanja,286500.0
2023-02-26,tagihan kartu kredit,Tagihan,62000.0
2023-08-25,dumbbell,Kesehatan,225000.0
2022-08-27,paru sapi bungkus,Konsumsi,133000.0
2021-06-12,gofood hazelnut chocolate milk,Konsumsi,40000.0
2023-05-18,topup ovo,Lain-lain,53000.0
2022-03-22,beli promo -,Konsumsi,72000.0
2021-09-10,jajan yamie asin ayam,Konsumsi,116000.0
2024-01-22,checkout evchome wallpaper sticker polos,Belanja,30900.0
2024-01-03,pac high shine creamy,Belanja,92040.0
2023-01-22,topup ovo,Lain-lain,208000.0
2021-10-12,pesen nasduk ayam,Konsumsi,25000.0
2023-05-25,nyicil rak sepatu portable bongkar,Belanja,120000.0
2023-06-24,checkout pupuk tanaman anggur/booster,Belanja,75000.0
2024-02-13,headset bluetooth full,Belanja,100000.0
2023-07-05,order one piece luffy nika,Belanja,109000.0
2024-07-11,beli handuk mandi warna 70x140,Belanja,115000.0
2023-10-12,gula,Belanja,109000.0
2022-09-04,jajan mie iblis,Konsumsi,139000.0
2024-01-20,nonton bioskop,Hiburan,140000.0
2023-01-06,zink,Kesehatan,455000.0
2023-12-25,voucher optik melawai,Belanja,450000.0
2021-09-12,sirloin double,Konsumsi,129000.0
2023-01-03,checkout spons ajaib pembersih rub,Belanja,4388.0
2024-08-12,gantungan baju 1 set!!,Belanja,170500.0
2023-08-30,admin mandiri,Lain-lain,276000.0
2023-10-20,checkout buku tulis eb,Belanja,36100.0
2020-12-15,pesen paket taichan,Konsumsi,32000.0
2022-10-22,gofood pisang kemul cokelat,Konsumsi,53000.0
2024-05-20,beli lip mousse sr12 |,Belanja,58000.0
2023-02-25,sunscreen oil free,Belanja,79200.0
2023-07-10,beli kaos kaki wanita,Belanja,18990.0
2023-02-24,order sarung walang emerald motif,Belanja,86000.0
2024-01-13,checkout sticker drift for,Belanja,10000.0
2023-05-03,maxim ke stasiun mrt,Transportasi,237000.0
2023-08-28,langganan viu,Hiburan,111000.0
2024-04-12,nyicil npure sunscreen cica beat,Belanja,65741.0
2023-12-02,kodomo pasta gigi mixed,Belanja,7200.0
2023-01-03,nyicil stiker label toples kue,Belanja,11000.0
2021-07-20,beli mcflurry feat.,Konsumsi,19000.0
2024-09-06,beli kokomi keset pintu,Belanja,169999.0
2021-05-01,beli siomay,Konsumsi,45000.0
2024-07-08,order shumo lemari pakaian baju,Belanja,725000.0
2023-02-12,gofood mie gacoan,Konsumsi,148000.0
2023-03-18,main biliar,Hiburan,173000.0
2022-08-30,xlarge 750ml (terlengkap,Konsumsi,93000.0
2024-06-27,xbox one core,Belanja,399000.0
2023-11-21,mango smoothies,Konsumsi,32000.0
2022-05-27,beli indomi ayam,Konsumsi,41000.0
2020-02-20,alpukat kerok,Konsumsi,27000.0
2023-10-17,grabfood nasi pecel,Konsumsi,86000.0
2024-05-03,cek gula darah,Kesehatan,194000.0
2023-08-06,nyicil kebaya original//kebaya modern//gamis,Belanja,320000.0
2024-05-10,beli sepatu futsal,Kesehatan,280000.0
2024-01-07,beli smiggle botol minum original,Belanja,185000.0
2024-12-01,kertas continuous form paper,Belanja,147900.0
2024-11-29,checkout omg oh my glam,Belanja,20911.0
2023-08-18,zink,Kesehatan,401000.0
2023-06-20,beli pillows isi cokelat +,Belanja,32300.0
2023-05-06,nyicil speaker bluetooth karaoke,Belanja,115000.0
2023-11-05,cicilan paylater,Tagihan,235000.0
2024-03-05,checkout jas hujan mantel,Belanja,65000.0
2023-01-13,paket milku,Konsumsi,95000.0
2023-07-14,nyicil kaca tempered 12mm,Belanja,600000.0
2023-03-06,protein shake,Kesehatan,240000.0
2024-03-24,nonton bioskop,Hiburan,358000.0
2021-05-20,teh (,Konsumsi,18000.0
2023-12-29,nyicil esqa refill cloud,Belanja,78900.0
2023-07-17,cek kolesterol,Kesehatan,254000.0
2023-02-08,nyicil minyak goreng sunco,Belanja,50000.0
2021-09-18,gofood chicken double,Konsumsi,93000.0
2023-10-07,bsp p06 wireless,Belanja,238000.0
2024-01-30,nasi uduk,Konsumsi,121000.0
2023-06-27,nyicil cosmos dispenser meja/portable,Belanja,442000.0
2023-02-19,bli raket,Kesehatan,25000.0
2024-02-13,beli value pack darlie,Belanja,44900.0
2023-01-03,nonton bioskop,Hiburan,123000.0
2024-11-19,koper hardcase fiber pc+abs,Belanja,499000.0
2023-06-22,minyak kayu putih,Kesehatan,198000.0
2024-03-01,cuci mobil,Transportasi,21000.0
2023-08-12,checkout buy 1 get 1,Belanja,99000.0
2023-10-02,denda kos,Tempat Tinggal,535000.0
2022-09-08,nasi + udang,Konsumsi,94000.0
2023-04-03,tol jakarta,Transportasi,181000.0
2023-01-26,promo! kebaya bali,Belanja,161875.0
2022-05-16,light kopi,Konsumsi,116000.0
2023-10-17,goride ke mall,Transportasi,244000.0
2023-05-01,patungan bli kado,Lain-lain,495000.0
2022-08-29,rice,Konsumsi,139000.0
2024-05-27,softex maternity breast pad,Belanja,94148.0
2023-03-03,gofood nori 1 +,Konsumsi,144000.0
2024-02-21,checkout sandal wanita chunk,Belanja,55000.0
2024-08-29,nyicil speaker bluetooth altavoz,Belanja,32500.0
2024-11-25,vital ear oil,Belanja,18351.0
2023-11-10,frame kacamata pria moscot,Belanja,485000.0
2024-02-22,checkout emak kriuk - kripik,Belanja,9000.0
2024-12-10,beli promo tuperware toples,Belanja,170000.0
2024-04-03,order steelseries rival 600,Belanja,980000.0
2022-02-14,sei sapi sambal,Konsumsi,56000.0
2023-06-14,checkout katsae peci miki hat,Belanja,62250.0
2024-03-21,beli token kos,Tempat Tinggal,523000.0
2023-05-21,topup flazz,Transportasi,211000.0
2020-10-30,gofood picasso burger,Konsumsi,27000.0
2023-06-11,checkout kaos suicide silence,Belanja,79500.0
2023-10-17,baju sepeda pria,Belanja,116400.0
2023-08-14,uang menang lomba,Pendapatan,923000.0
2019-09-09,panas 2,Konsumsi,28000.0
2023-08-22,checkout antalya abaya exclusive,Belanja,350000.0
2023-09-04,nyicil bundling uray squezze +,Belanja,28863.0
2023-12-14,sumbangan pengamen,Lain-lain,444000.0
2023-03-18,beli id card -,Belanja,7000.0
2024-06-19,checkout kaos pria / kaos,Belanja,28500.0
2024-05-31,nyicil topi pria baseball,Belanja,50000.0
2024-02-19,paperone kertas a4 100gr,Belanja,23900.0
2023-04-05,ganti oli,Transportasi,195000.0
2019-12-16,beli paket mie geprek,Konsumsi,17000.0
2023-10-06,grabfood marugame udon,Konsumsi,230000.0
2023-05-04,nyicil acmic gamepods tws,Belanja,599000.0
2023-11-19,gofood paket geprek es,Konsumsi,76000.0
2022-12-09,pesen nasi goreng,Konsumsi,57000.0
2023-04-09,snack live shopping,Belanja,112000.0
2024-06-09,order nauhtec peci pakol,Belanja,35700.0
2024-08-23,rexus qb400 wireless bluetooth,Belanja,181500.0
2024-03-16,checkout rayascarves - hijab,Belanja,41500.0
2023-04-01,nyicil kacamata baca minus,Belanja,74000.0
2023-04-03,checkout softex beary cool wing,Belanja,17100.0
2023-08-30,google one,Tagihan,840000.0
2024-04-17,order maspion power fan/kipas angin,Belanja,490000.0
2024-01-02,checkout m043 grosir kantong,Belanja,24790.0
2023-06-22,shopeefood kopi kulo,Konsumsi,244000.0
2024-05-10,nyicil sarung al anbiya motif,Belanja,62900.0
2022-03-06,grabfood rabokki,Konsumsi,123000.0
2024-12-05,nyicil buku smart ujian sekolah,Belanja,100000.0
2022-12-20,grabfood dada,Konsumsi,41000.0
2024-07-16,nyicil cuci gudang slowst,Belanja,71540.0
2019-10-11,jajan rica rica,Konsumsi,105000.0
2022-06-27,grabfood nasi goreng,Konsumsi,136000.0
2023-09-02,checkout parfum pria tahan,Belanja,30250.0
2023-06-27,sewa lapangan basket,Kesehatan,122000.0
2023-10-08,nyicil sandal selop wanita,Belanja,155000.0
2021-05-29,gofood panas 2 spicy,Konsumsi,135000.0
2023-03-12,tiket mrt,Transportasi,49000.0
2023-05-07,order lanyard custom premium,Belanja,25000.0
2024-07-07,nyicil barbee jam tangan wanita,Belanja,79200.0
2023-05-21,saham asii,Investasi,624000.0
2023-07-05,enamel pin fifa world,Belanja,35000.0
2024-11-24,beli anker nano charger,Belanja,475000.0
2023-12-21,biaya admin bank,Lain-lain,347000.0
2024-04-30,beli feali m30 pro tws,Belanja,69900.0
2024-04-06,gelar waroeng,Konsumsi,146000.0
2024-11-09,order ibkoper koper w006,Belanja,179999.0
2023-11-13,nyicil monexo - kaos,Belanja,32500.0
2024-03-02,nyicil cermin - 31,Belanja,88000.0
2024-10-13,gergaji tangan gg,Belanja,37500.0
2023-05-19,dumbbell,Kesehatan,195000.0
2023-01-29,checkout promo bulanan -,Belanja,29900.0
2024-07-18,order vans old skool,Belanja,850000.0
2024-07-10,gehel basreng 1 kg,Belanja,64598.0
2023-08-11,nyicil lampu led,Belanja,406000.0
2024-11-21,order citijungle smartwatch gps air,Belanja,648888.0
2023-04-03,bayar bpjs,Tagihan,660000.0
2024-04-05,checkout manset tangan tebal,Belanja,6500.0
2024-03-27,order sorban wadimor subaiyah,Belanja,80000.0
2023-08-22,order masker kain polos,Belanja,2900.0
2023-11-02,kondangan,Lain-lain,395000.0
2024-08-10,nyicil prtbl topi baseball -,Belanja,135000.0
2024-01-27,keripik basreng stik dan,Belanja,25675.0
2022-09-10,pesen paket 3,Konsumsi,150000.0
2023-01-06,checkout indomaret,Belanja,482000.0
2022-05-08,jajan nasi / bubur,Konsumsi,132000.0
2024-07-23,beli aladdin pro bbox,Belanja,194900.0
2023-02-15,nyicil the honest recipe lamb,Belanja,115000.0
2022-11-17,beli ca kangkung,Konsumsi,29000.0
2023-08-02,google one,Tagihan,250000.0
2024-01-19,"card holder, sampul",Belanja,19200.0
2023-09-30,nyicil rok satin elegant skirt,Belanja,699000.0
2024-01-03,tagihan kartu kredit,Tagihan,355000.0
2023-06-16,lipstik skiva (21),Belanja,11900.0
2023-02-09,order kompor progas stainless satu,Belanja,879000.0
2022-12-19,gofood gudeg dada,Konsumsi,89000.0
2022-12-25,gofood matcha latte -,Konsumsi,56000.0
2022-12-13,grabfood bebek goreng (potongan),Konsumsi,108000.0
2023-11-20,beli list gypsum ukuran 8cm,Belanja,16299.0
2023-07-27,tagihan kartu kredit,Tagihan,918000.0
2023-09-27,tagihan kartu kredit,Tagihan,638000.0
2023-03-04,kapas,Kesehatan,338000.0
2021-06-20,lotek kupat,Konsumsi,104000.0
2023-03-27,bensin bp 92,Transportasi,32000.0
2024-11-29,beli dhaulagiri travel towel,Belanja,125000.0
2024-03-01,order helm bogo classic,Belanja,95000.0
2023-11-23,ayam geprek,Konsumsi,85000.0
2022-11-14,jajan capcay goreng,Konsumsi,78000.0
2022-10-03,gofood disc. 35% for,Konsumsi,147000.0
2023-04-24,pesen 2 pcs,Konsumsi,126000.0
2022-01-25,pahebat cheeseburger,Konsumsi,115000.0
2023-12-12,nyicil roti tawar,Belanja,767000.0
2024-12-28,checkout navy club root,Belanja,99000.0
2024-05-01,tiket mrt,Transportasi,228000.0
2021-11-08,jajan nasi chickats katsu,Konsumsi,100000.0
2024-01-08,google one,Tagihan,733000.0
2023-12-03,token listrik,Tagihan,697000.0
2023-06-27,kioxia flashdisk 64gb,Belanja,81480.0
2023-02-27,cuci cetak foto,Lain-lain,143000.0
2023-07-30,order bundling 28 mainan tongkat,Belanja,86000.0
2023-11-03,beli kertas art paper 150,Belanja,36000.0
2024-03-08,checkout ikea rosenskärm bantal,Belanja,349000.0
2024-02-28,checkout alfamart,Belanja,77000.0
2024-03-09,ongkir paxel,Lain-lain,246000.0
2023-11-14,jajan mini jumbo,Konsumsi,113000.0
2024-02-23,order [new size] lashboss rosemary,Belanja,216500.0
2024-08-13,batu akik murah meriah,Belanja,41000.0
2024-12-24,boneka rimuru slime,Belanja,24000.0
2023-11-07,checkout cookeez makery interactive oven,Belanja,889911.0
2023-11-04,checkout sajadah tas travel,Belanja,39662.0
2023-09-02,photobox,Hiburan,72000.0
2023-11-08,checkout sapu lidi murah |,Belanja,14200.0
2023-12-12,photobox,Hiburan,325000.0
2023-05-16,order rexus qb400 wireless,Belanja,181500.0
2023-11-12,kopi susu,Konsumsi,140000.0
2023-06-14,beli madezein miracle soothing cream,Belanja,0.0
2022-10-13,gofood ayam geprek +,Konsumsi,145000.0
2023-01-22,miyako blender 1.5 liter,Belanja,244000.0
2023-05-25,topup flazz,Transportasi,227000.0
2021-10-04,jajan chicken steak,Konsumsi,68000.0
2024-02-19,nonton bioskop,Hiburan,75000.0
2023-08-01,jaket gunung outdoor hiking,Belanja,799000.0
2022-10-22,jajan soto daging,Konsumsi,96000.0
2024-11-25,order gelang tangan emas motif,Belanja,70293.0
2024-03-31,bli jas hujan,Belanja,135000.0
2023-01-24,beli sepatu lari,Kesehatan,187000.0
2023-10-29,photobox,Hiburan,371000.0
2023-07-12,usdt,Investasi,595000.0
2023-01-16,bonsai seribu bintang,Belanja,110000.0
2022-06-05,beli chizu red,Konsumsi,61000.0
2023-01-26,checkout setrika philips hd1172,Belanja,319000.0
2023-07-28,belanja di tiptop,Belanja,608000.0
2024-04-21,beli cuanki,Konsumsi,235000.0
2023-08-28,nyicil kacamata hitam kotak pria,Belanja,144530.0
2022-01-12,pesen burger bangor juragan,Konsumsi,20000.0
2024-05-14,sewa kontrakan,Tempat Tinggal,672000.0
2023-04-15,denda perpus,Lain-lain,485000.0
2023-03-27,google one,Tagihan,736000.0
2024-11-05,nyicil masker motor anti polusi,Belanja,23800.0
2023-11-21,checkout sunwhite spf 50 sunscreen,Belanja,95000.0
2023-04-20,checkout skintific refill uv sunscreen,Belanja,105000.0
2022-09-06,gofood sate kambing,Konsumsi,84000.0
2024-04-18,tilang,Lain-lain,31000.0
2024-04-17,order kaset mp3 audio,Belanja,13000.0
2023-11-16,nasi ayam geprek,Konsumsi,146000.0
2024-03-27,beli maybelline superstay matte ink,Belanja,75000.0
2024-10-07,checkout xiaomi watch 5,Belanja,474000.0
2023-11-07,order labu siam segar per,Belanja,7500.0
2023-09-13,order azko soleil kursi lipat,Belanja,75500.0
2023-06-27,checkout sekai kipas angin,Belanja,713000.0
2023-04-13,uang sampah kos,Tempat Tinggal,213000.0
2020-08-27,pesen premium x-large,Konsumsi,81000.0
2023-01-29,karaoke,Hiburan,232000.0
2024-02-21,nyicil glad2glow moisturizer pomegranate,Belanja,36132.0
2023-11-08,gofood ayam kilat geprek,Konsumsi,84000.0
2023-06-08,denda telat bayar,Lain-lain,64000.0
2023-02-26,shopeefood warkop,Konsumsi,121000.0
2023-06-20,grabfood teh dalam kemasan,Konsumsi,52000.0
2020-12-19,gofood tetelan 1,Konsumsi,69000.0
2021-11-26,jajan family time,Konsumsi,45000.0
2023-02-24,beli (cod)topi pria distro,Belanja,45000.0
2023-12-18,iuran kematian,Lain-lain,406000.0
2024-03-25,peci kopiah songkok,Belanja,131000.0
2024-08-04,beli kebaya kutubaru bludru,Belanja,100000.0
2024-05-04,grabfood angkringan,Konsumsi,23000.0
2023-06-21,matras yoga,Kesehatan,393000.0
2021-01-01,grabfood mie ayam,Konsumsi,39000.0
2024-02-09,ethereum,Investasi,837000.0
2024-02-21,topup shopeepay,Lain-lain,127000.0
2024-04-09,tilang,Lain-lain,53000.0
2023-04-08,jajan boba sundae,Konsumsi,135000.0
2023-11-03,baterai,Belanja,773000.0
2023-09-12,nyicil one two cups celemek,Belanja,61800.0
2024-11-19,larnmern safety shoes,Belanja,735000.0
2024-06-15,order ivy obi (belt/sabuk),Belanja,129000.0
2023-12-11,beli xiaomi compact hair,Belanja,299000.0
2022-01-09,pesen 3 lotis,Konsumsi,136000.0
2023-11-23,order ursa nano the ultimate,Belanja,205000.0
2024-01-03,nongkrong di seafood ayu,Konsumsi,216000.0
2021-08-21,pesen nasi goreng mawut,Konsumsi,135000.0
2023-02-19,beli kerak telor,Konsumsi,170000.0
2023-12-31,voucher game,Hiburan,443000.0
2023-01-19,order dompet pria kulit,Belanja,89000.0
2023-03-26,grabfood yammie pangsit,Konsumsi,125000.0
2023-11-08,nyicil mie instan,Belanja,221000.0
2023-09-14,iuran rt,Tagihan,154000.0
2023-03-17,biaya admin bank,Lain-lain,259000.0
2023-10-13,topup flazz,Transportasi,205000.0
2023-02-09,beli ulikids baju set,Belanja,158500.0
2024-02-16,beli istana boneka princess belinda,Belanja,65000.0
2023-02-10,checkout indomaret,Belanja,493000.0
2023-04-22,ayam keprabon,Konsumsi,79000.0
2023-11-19,grabfood bebek original paha,Konsumsi,107000.0
2019-09-07,jajan jumbo pangsit,Konsumsi,121000.0
2023-03-16,checkout acome inpods at06,Belanja,204250.0
2024-04-01,laundry kiloan,Tempat Tinggal,602000.0
2023-10-31,kas kelas,Lain-lain,464000.0
2023-02-23,tiket lrt,Transportasi,173000.0
2023-07-30,checkout buku pintar paud,Belanja,73000.0
2023-01-29,nyicil mukena dewasa traveling mini,Belanja,49999.0
2023-02-08,order little baby - stainless,Belanja,87400.0
2022-01-14,gofood 5 kings chicken,Konsumsi,48000.0
2023-04-07,karaoke,Hiburan,439000.0
2023-09-04,langganan icloud,Tagihan,82000.0
2023-09-06,beli kalung titanium rantai tambang,Belanja,30000.0
2020-02-03,pesen nasi +,Konsumsi,110000.0
2023-03-04,nyicil lipstik waterproof lipcream,Belanja,18999.0
2023-08-12,alhadi karpet masjid algiz,Belanja,207000.0
2024-02-23,checkout gantungan kunci pita besi,Belanja,9500.0
2022-01-11,jajan combo jiwa toast,Konsumsi,57000.0
2024-05-24,checkout helm bogo retro,Belanja,224900.0
2023-08-28,photobox,Hiburan,124000.0
2023-09-04,pancong,Konsumsi,121000.0
2021-08-21,pesen sop iga,Konsumsi,92000.0
2024-02-21,order zoku neat stack -,Belanja,649000.0
2023-07-23,tiket krl,Transportasi,57000.0
2023-09-19,checkout softex daun sirih,Belanja,53921.0
2024-04-11,beli emas pegadaian,Investasi,669000.0
2021-07-27,pesen nasi chicken,Konsumsi,148000.0
2023-03-30,nonton bioskop,Hiburan,73000.0
2023-05-13,cuci motor,Transportasi,250000.0
2023-08-30,sekai kipas angin meja,Belanja,319000.0
2021-10-24,soto campur,Konsumsi,57000.0
2020-09-11,pesen bihun boreng,Konsumsi,112000.0
2023-06-14,nasi ayam geprek,Konsumsi,106000.0
2024-06-06,nyicil okino c100 pod,Belanja,75000.0
2023-05-31,nonton bioskop,Hiburan,74000.0
2019-11-05,gofood paket ayam penyet,Konsumsi,65000.0
2023-08-26,iuran sampah,Tagihan,335000.0
2022-02-03,gofood kebab original,Konsumsi,141000.0
2024-12-14,nyicil wpc sunscreen plus vitamin,Belanja,47500.0
2023-10-16,dumbbell,Kesehatan,75000.0
2022-04-22,gofood super komplit,Konsumsi,127000.0
2023-09-27,uang sampah kos,Tempat Tinggal,147000.0
2023-11-18,denda kos,Tempat Tinggal,964000.0
2022-07-01,pesen prekteh bakar,Konsumsi,136000.0
2023-05-26,nongkrong di warteg,Konsumsi,145000.0
2023-11-13,iuran kematian,Lain-lain,184000.0
2023-09-06,biaya rumah sakit,Kesehatan,138000.0
2024-08-07,checkout softex comfort night,Belanja,15131.0
2022-02-18,pesen kombo bento,Konsumsi,54000.0
2021-06-13,pesen ayam lada hitam,Konsumsi,136000.0
2024-10-06,order kopi bubuk termurah sariekopi,Belanja,25000.0
2023-05-01,beli gute godwin gergaji tangan,Belanja,60000.0
2024-06-11,order kemeja pria slimfit,Belanja,144900.0
2023-11-20,toples 800ml tutup alumunium,Belanja,9000.0
2023-08-23,roller weight set,Belanja,14500.0
2023-10-16,order mouse wireless c40 nyk,Belanja,68000.0
2023-04-23,perbaikan kamar mandi,Tempat Tinggal,207000.0
2023-05-05,kasih tukang parkir,Lain-lain,324000.0
2022-05-25,gofood sop daging,Konsumsi,147000.0
2023-09-09,grabfood mie dok dok,Konsumsi,120000.0
2024-05-03,langganan netflix,Hiburan,238000.0
2024-03-21,langganan chatgpt,Hiburan,448000.0
2023-07-11,checkout tiktok shop,Belanja,512000.0
2023-04-17,beli splitter socket charger,Belanja,32000.0
2024-08-29,nyicil gantingan kunci resin,Belanja,10000.0
2022-08-16,pesen yamie manis,Konsumsi,47000.0
2024-04-20,checkout margaria batik - kebaya,Belanja,499000.0
2023-10-15,nyicil kipas angin berdiri,Belanja,139000.0
2024-05-26,beli jaket training olah raga,Belanja,115000.0
2024-04-02,careso jasmine blossoms,Belanja,46000.0
2024-10-17,beli fd usb robot flashdisk,Belanja,50000.0
2023-05-24,topup ovo,Lain-lain,393000.0
2024-11-20,order keset prime by chalmer,Belanja,46899.0
2024-01-22,lampu tidur led kapsul,Belanja,17000.0
2023-10-01,beli promo hoodie pria,Belanja,93250.0
2023-06-24,order magic hanger gantungan,Belanja,10900.0
2023-11-01,grab dari indomaret,Transportasi,210000.0
2023-02-14,beli bnb barenbliss peach makes,Belanja,45000.0
2023-07-10,jajan nasi lele goreng,Konsumsi,106000.0
2024-12-20,order erigo t-shirt long sleeve,Belanja,79999.0
2020-01-27,pesen paket ati telur,Konsumsi,32000.0
2024-01-16,main biliar,Hiburan,132000.0
2023-02-12,langganan chatgpt,Hiburan,108000.0
2019-11-14,pesen x-large (750ml full),Konsumsi,100000.0
2024-03-10,langganan icloud,Tagihan,899000.0
2024-03-26,gk73 gantungan tas,Belanja,18000.0
2023-12-08,token listrik,Tagihan,939000.0
2024-10-12,checkout emco mainan mobil-mobilan emco,Belanja,119920.0
2023-10-02,checkout juntai cemara pakis,Belanja,17500.0
2024-05-25,order bromen lip booster serum,Belanja,65000.0
2022-11-20,grabfood paket ayam,Konsumsi,112000.0
2024-05-06,gofood breadtalk,Konsumsi,222000.0
2023-06-15,jajan es cendol,Konsumsi,37000.0
2020-12-01,gofood bubur ayam,Konsumsi,101000.0
2023-03-27,beli athletica - supra,Belanja,249000.0
2024-05-19,nyicil minyak rem preston,Belanja,16500.0
2024-05-28,nyicil topi peci makhtab,Belanja,125000.0
2023-04-13,tambal ban,Transportasi,108000.0
2023-01-02,beli sayur asem,Konsumsi,21000.0
2023-12-27,bli sepatu lari,Kesehatan,215000.0
2023-11-05,grabfood medium ori,Konsumsi,39000.0
2020-09-30,beli disc. 40%,Konsumsi,117000.0
2024-04-27,order ohsome - funfunland,Belanja,59900.0
2024-04-19,nyicil crown star - (paket,Belanja,43000.0
2023-04-01,tarik tunai,Lain-lain,196000.0
2024-01-08,ongkir j&t,Lain-lain,283000.0
2023-06-01,kaos kaki eiger,Belanja,109000.0
2024-12-12,order koin lunar edisi,Belanja,988000.0
2024-10-08,order outer batik premium,Belanja,295000.0
2023-06-28,kalimba verona mahogany,Belanja,715000.0
2021-10-22,gofood paha atas,Konsumsi,94000.0
2024-02-21,nyicil sarung bantal/guling waterproof anti,Belanja,35000.0
2023-12-27,order buku hard cover,Belanja,8150.0
2023-06-25,parkir perpus,Transportasi,33000.0
2023-09-26,donasi kitabisa,Lain-lain,243000.0
2023-03-17,nyicil champion jacket hoodie c3-k106,Belanja,949050.0
2023-11-19,grabfood nashville wings ala,Konsumsi,46000.0
2024-10-08,nyicil bridges eyewear kacamata unisex,Belanja,636750.0
2019-11-14,nasi goreng bakso,Konsumsi,113000.0
2024-04-11,checkout tahu sutra premium,Belanja,18910.0
2024-02-23,basreng cocol mangade,Belanja,12000.0
2024-07-06,beli tripod kamera benro,Belanja,315000.0
2022-01-03,grabfood ice choco hazelnut,Konsumsi,122000.0
2022-01-10,grabfood sayap,Konsumsi,71000.0
2023-05-27,nyicil kursi stool bundar,Belanja,329000.0
2023-02-21,obat pusing,Kesehatan,268000.0
2024-09-01,tagihan pdam,Tagihan,804000.0
2022-02-20,grabfood lotek +,Konsumsi,42000.0
2024-05-03,sedekah,Lain-lain,478000.0
2022-05-18,pesen nasi goreng super,Konsumsi,150000.0
2023-06-18,cek kolesterol,Kesehatan,157000.0
2023-04-17,checkout watsons arome tropical,Belanja,42000.0
2024-02-27,madu,Kesehatan,497000.0
2023-03-30,nyicil polytron kitchenmate oven listrik,Belanja,574000.0
2023-05-13,checkout tabung air regulator,Belanja,60000.0
2023-05-02,jajan cocori (kelapa),Konsumsi,89000.0
2023-07-05,jajan double box,Konsumsi,44000.0
2020-01-23,pesen sate taichan daging,Konsumsi,44000.0
2023-01-08,paket ketoprak telur,Konsumsi,126000.0
2024-06-15,checkout celana jeans panjang,Belanja,105000.0
2024-04-24,cicilan paylater,Tagihan,640000.0
2023-04-22,pesen cap cay,Konsumsi,106000.0
2024-07-20,nyicil s.c flashdisk sandisk ultra,Belanja,119800.0
2024-07-02,order mie sedaap instant kuah,Belanja,4888.0
2023-02-26,order pashmina oval mina curve,Belanja,70000.0
2024-01-03,admin bca,Lain-lain,480000.0
2023-01-06,grabfood mi-sundae oreo,Konsumsi,135000.0
2023-10-20,ayam penyet+nasi,Konsumsi,85000.0
2023-10-28,gofood paket ayam,Konsumsi,62000.0
2023-06-23,mie instan,Belanja,1010000.0
2023-09-09,kfc,Konsumsi,226000.0
2021-10-09,jajan spesial komplit 2,Konsumsi,81000.0
2021-02-04,beli pop 4,Konsumsi,120000.0
2024-04-09,langganan icloud,Tagihan,455000.0
2023-03-16,beli token kos,Tempat Tinggal,857000.0
2023-02-23,token listrik,Tagihan,650000.0
2024-08-06,order wakakids set alat makan,Belanja,54900.0
2023-02-08,jack footwear - sandal,Belanja,212000.0
2024-07-07,lunch box tedemei 6550,Belanja,83500.0
2023-08-14,fan processor gaming alseye,Belanja,390000.0
2023-04-01,beli orca hanger / gantungan,Belanja,34900.0
2023-02-27,grabfood nasi padang,Konsumsi,51000.0
2023-11-20,maxim ke indomaret,Transportasi,12000.0
2023-03-21,checkout crocodile h984by dompet bi-fold,Belanja,339000.0
2023-05-29,plester,Kesehatan,370000.0
2020-04-06,gofood sego garwo campur,Konsumsi,82000.0
2021-11-01,grabfood prekteh saus mentai,Konsumsi,54000.0
2024-03-13,telur,Belanja,716000.0
